Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people (deaths per million)
Bosnia and Herzegovina,BIH,"Apr 16, 2020",12.192092513597993
Bosnia and Herzegovina,BIH,"Apr 17, 2020",12.496894826437943
Bosnia and Herzegovina,BIH,"Apr 18, 2020",13.411301764957793
Bosnia and Herzegovina,BIH,"Apr 19, 2020",13.716104077797743
Bosnia and Herzegovina,BIH,"Apr 20, 2020",14.020906390637691
Bosnia and Herzegovina,BIH,"Apr 21, 2020",14.630511016317591
Bosnia and Herzegovina,BIH,"Apr 22, 2020",15.240115641997491
Bosnia and Herzegovina,BIH,"Apr 23, 2020",15.849720267677391
Bosnia and Herzegovina,BIH,"Apr 24, 2020",16.15452258051734
Bosnia and Herzegovina,BIH,"Apr 25, 2020",16.45932489335729
Bosnia and Herzegovina,BIH,"Apr 26, 2020",17.06892951903719
Bosnia and Herzegovina,BIH,"Apr 27, 2020",17.67853414471709
Bosnia and Herzegovina,BIH,"Apr 28, 2020",18.28813877039699
Bosnia and Herzegovina,BIH,"Apr 29, 2020",18.89774339607689
Bosnia and Herzegovina,BIH,"Apr 30, 2020",18.89774339607689
Botswana,BWA,"Apr 2, 2020",0.42523786743209485
Botswana,BWA,"Apr 3, 2020",0.42523786743209485
Botswana,BWA,"Apr 4, 2020",0.42523786743209485
Botswana,BWA,"Apr 5, 2020",0.42523786743209485
Botswana,BWA,"Apr 6, 2020",0.42523786743209485
Botswana,BWA,"Apr 7, 2020",0.42523786743209485
Botswana,BWA,"Apr 8, 2020",0.42523786743209485
Botswana,BWA,"Apr 9, 2020",0.42523786743209485
Botswana,BWA,"Apr 10, 2020",0.42523786743209485
Botswana,BWA,"Apr 11, 2020",0.42523786743209485
Botswana,BWA,"Apr 12, 2020",0.42523786743209485
Botswana,BWA,"Apr 13, 2020",0.42523786743209485
Botswana,BWA,"Apr 14, 2020",0.42523786743209485
Botswana,BWA,"Apr 15, 2020",0.42523786743209485
Botswana,BWA,"Apr 16, 2020",0.42523786743209485
Botswana,BWA,"Apr 17, 2020",0.42523786743209485
Botswana,BWA,"Apr 18, 2020",0.42523786743209485
Botswana,BWA,"Apr 19, 2020",0.42523786743209485
Botswana,BWA,"Apr 20, 2020",0.42523786743209485
Botswana,BWA,"Apr 21, 2020",0.42523786743209485
Botswana,BWA,"Apr 22, 2020",0.42523786743209485
Botswana,BWA,"Apr 23, 2020",0.42523786743209485
Botswana,BWA,"Apr 24, 2020",0.42523786743209485
Botswana,BWA,"Apr 25, 2020",0.42523786743209485
Botswana,BWA,"Apr 26, 2020",0.42523786743209485
Botswana,BWA,"Apr 27, 2020",0.42523786743209485
Botswana,BWA,"Apr 28, 2020",0.42523786743209485
Botswana,BWA,"Apr 29, 2020",0.42523786743209485
Botswana,BWA,"Apr 30, 2020",0.42523786743209485
Brazil,BRA,"Mar 18, 2020",0.004704567088817979
Brazil,BRA,"Mar 19, 2020",0.018818268355271915
Brazil,BRA,"Mar 20, 2020",0.028227402532907873
Brazil,BRA,"Mar 21, 2020",0.051750237976997765
Brazil,BRA,"Mar 22, 2020",0.08468220759872362
Brazil,BRA,"Mar 23, 2020",0.11761417722044946
Brazil,BRA,"Mar 24, 2020",0.15995528101981127
Brazil,BRA,"Mar 25, 2020",0.216410086085627
Brazil,BRA,"Mar 26, 2020",0.2681603240626248
Brazil,BRA,"Mar 27, 2020",0.3622516658389844
Brazil,BRA,"Mar 28, 2020",0.432820172171254
Brazil,BRA,"Mar 29, 2020",0.5363206481252496
Brazil,BRA,"Mar 30, 2020",0.6398211240792451
Brazil,BRA,"Mar 31, 2020",0.7480261671220586
Brazil,BRA,"Apr 1, 2020",0.9456179848524137
Brazil,BRA,"Apr 2, 2020",1.133800668405133
Brazil,BRA,"Apr 3, 2020",1.4066655595565756
Brazil,BRA,"Apr 4, 2020",1.6889395848856543
Brazil,BRA,"Apr 5, 2020",2.032372982369367
Brazil,BRA,"Apr 6, 2020",2.2864196051655377
Brazil,BRA,"Apr 7, 2020",2.6016256001163423
Brazil,BRA,"Apr 8, 2020",3.1379462482415916
Brazil,BRA,"Apr 9, 2020",3.763653671054383
Brazil,BRA,"Apr 10, 2020",4.426997630577718
Brazil,BRA,"Apr 11, 2020",4.968022845791785
Brazil,BRA,"Apr 12, 2020",5.287933407831408
Brazil,BRA,"Apr 13, 2020",5.753685549624388
Brazil,BRA,"Apr 14, 2020",6.247665093950276
Brazil,BRA,"Apr 15, 2020",7.207396780069144
Brazil,BRA,"Apr 16, 2020",8.16712846618801
Brazil,BRA,"Apr 17, 2020",9.051587078885792
Brazil,BRA,"Apr 18, 2020",10.072478137159292
Brazil,BRA,"Apr 19, 2020",11.041618957455796
Brazil,BRA,"Apr 20, 2020",11.582644172669864
Brazil,BRA,"Apr 21, 2020",12.114260253706295
Brazil,BRA,"Apr 22, 2020",12.89521839045008
Brazil,BRA,"Apr 23, 2020",13.671471960105047
Brazil,BRA,"Apr 24, 2020",15.586230765253964
Brazil,BRA,"Apr 25, 2020",17.26576121596198
Brazil,BRA,"Apr 26, 2020",18.893541428693002
Brazil,BRA,"Apr 27, 2020",19.7827046084796
Brazil,BRA,"Apr 28, 2020",21.372848284500076
Brazil,BRA,"Apr 29, 2020",23.6028130845998
Brazil,BRA,"Apr 30, 2020",25.71516370747907
British Virgin Islands,VGB,"Apr 20, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 21, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 22, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 23, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 24, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 25, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 26, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 27, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 28, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 29, 2020",33.07206402751596
British Virgin Islands,VGB,"Apr 30, 2020",33.07206402751596
Brunei,BRN,"Mar 29, 2020",2.285803105492099
Brunei,BRN,"Mar 30, 2020",2.285803105492099
Brunei,BRN,"Mar 31, 2020",2.285803105492099
Brunei,BRN,"Apr 1, 2020",2.285803105492099
Brunei,BRN,"Apr 2, 2020",2.285803105492099
Brunei,BRN,"Apr 3, 2020",2.285803105492099
Brunei,BRN,"Apr 4, 2020",2.285803105492099
Brunei,BRN,"Apr 5, 2020",2.285803105492099
Brunei,BRN,"Apr 6, 2020",2.285803105492099
Brunei,BRN,"Apr 7, 2020",2.285803105492099
Brunei,BRN,"Apr 8, 2020",2.285803105492099
Brunei,BRN,"Apr 9, 2020",2.285803105492099
Brunei,BRN,"Apr 10, 2020",2.285803105492099
Brunei,BRN,"Apr 11, 2020",2.285803105492099
Brunei,BRN,"Apr 12, 2020",2.285803105492099
Brunei,BRN,"Apr 13, 2020",2.285803105492099
Brunei,BRN,"Apr 14, 2020",2.285803105492099
Brunei,BRN,"Apr 15, 2020",2.285803105492099
Brunei,BRN,"Apr 16, 2020",2.285803105492099
Brunei,BRN,"Apr 17, 2020",2.285803105492099
Brunei,BRN,"Apr 18, 2020",2.285803105492099
Brunei,BRN,"Apr 19, 2020",2.285803105492099
Brunei,BRN,"Apr 20, 2020",2.285803105492099
Brunei,BRN,"Apr 21, 2020",2.285803105492099
Brunei,BRN,"Apr 22, 2020",2.285803105492099
Brunei,BRN,"Apr 23, 2020",2.285803105492099
Brunei,BRN,"Apr 24, 2020",2.285803105492099
Brunei,BRN,"Apr 25, 2020",2.285803105492099
Brunei,BRN,"Apr 26, 2020",2.285803105492099
Brunei,BRN,"Apr 27, 2020",2.285803105492099
Brunei,BRN,"Apr 28, 2020",2.285803105492099
Brunei,BRN,"Apr 29, 2020",2.285803105492099
Brunei,BRN,"Apr 30, 2020",2.285803105492099
Bulgaria,BGR,"Mar 12, 2020",0.1439170922415015
Bulgaria,BGR,"Mar 13, 2020",0.1439170922415015
Bulgaria,BGR,"Mar 14, 2020",0.1439170922415015
Bulgaria,BGR,"Mar 15, 2020",0.287834184483003
Bulgaria,BGR,"Mar 16, 2020",0.287834184483003
Bulgaria,BGR,"Mar 17, 2020",0.287834184483003
Bulgaria,BGR,"Mar 18, 2020",0.287834184483003
Bulgaria,BGR,"Mar 19, 2020",0.287834184483003
Bulgaria,BGR,"Mar 20, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 21, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 22, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 23, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 24, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 25, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 26, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 27, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 28, 2020",0.43175127672450453
Bulgaria,BGR,"Mar 29, 2020",1.0074196456905105
Bulgaria,BGR,"Mar 30, 2020",1.151336737932012
Bulgaria,BGR,"Mar 31, 2020",1.151336737932012
Bulgaria,BGR,"Apr 1, 2020",1.151336737932012
Bulgaria,BGR,"Apr 2, 2020",1.439170922415015
Bulgaria,BGR,"Apr 3, 2020",1.439170922415015
Bulgaria,BGR,"Apr 4, 2020",2.014839291381021
Bulgaria,BGR,"Apr 5, 2020",2.4465905681055258
Bulgaria,BGR,"Apr 6, 2020",2.87834184483003
Bulgaria,BGR,"Apr 7, 2020",3.166176029313033
Bulgaria,BGR,"Apr 8, 2020",3.3100931215545346
Bulgaria,BGR,"Apr 9, 2020",3.4540102137960362
Bulgaria,BGR,"Apr 10, 2020",3.4540102137960362
Bulgaria,BGR,"Apr 11, 2020",3.597927306037538
Bulgaria,BGR,"Apr 12, 2020",4.029678582762042
Bulgaria,BGR,"Apr 13, 2020",4.1735956750035434
Bulgaria,BGR,"Apr 14, 2020",4.605346951728048
Bulgaria,BGR,"Apr 15, 2020",5.037098228452553
Bulgaria,BGR,"Apr 16, 2020",5.181015320694054
Bulgaria,BGR,"Apr 17, 2020",5.468849505177057
Bulgaria,BGR,"Apr 18, 2020",5.900600781901562
Bulgaria,BGR,"Apr 19, 2020",5.900600781901562
Bulgaria,BGR,"Apr 20, 2020",6.188434966384564
Bulgaria,BGR,"Apr 21, 2020",6.188434966384564
Bulgaria,BGR,"Apr 22, 2020",6.476269150867568
Bulgaria,BGR,"Apr 23, 2020",7.051937519833574
Bulgaria,BGR,"Apr 24, 2020",7.483688796558078
Bulgaria,BGR,"Apr 25, 2020",7.771522981041081
Bulgaria,BGR,"Apr 26, 2020",7.915440073282583
Bulgaria,BGR,"Apr 27, 2020",8.059357165524084
Bulgaria,BGR,"Apr 28, 2020",8.347191350007087
Bulgaria,BGR,"Apr 29, 2020",8.347191350007087
Bulgaria,BGR,"Apr 30, 2020",9.210693903456097
Burkina Faso,BFA,"Mar 19, 2020",0.04783938672202513
Burkina Faso,BFA,"Mar 20, 2020",0.04783938672202513
Burkina Faso,BFA,"Mar 21, 2020",0.04783938672202513
Burkina Faso,BFA,"Mar 22, 2020",0.14351816016607538
Burkina Faso,BFA,"Mar 23, 2020",0.14351816016607538
Burkina Faso,BFA,"Mar 24, 2020",0.14351816016607538
Burkina Faso,BFA,"Mar 25, 2020",0.14351816016607538
Burkina Faso,BFA,"Mar 26, 2020",0.14351816016607538
Burkina Faso,BFA,"Mar 27, 2020",0.14351816016607538
Burkina Faso,BFA,"Mar 28, 2020",0.14351816016607538
Burkina Faso,BFA,"Mar 29, 2020",0.43055448049822614
Burkina Faso,BFA,"Mar 30, 2020",0.43055448049822614
Burkina Faso,BFA,"Mar 31, 2020",0.5740726406643015
Burkina Faso,BFA,"Apr 1, 2020",0.5740726406643015
Burkina Faso,BFA,"Apr 2, 2020",0.6697514141083518
Burkina Faso,BFA,"Apr 3, 2020",0.7654301875524021
Burkina Faso,BFA,"Apr 4, 2020",0.7654301875524021
Burkina Faso,BFA,"Apr 5, 2020",0.7654301875524021
Burkina Faso,BFA,"Apr 6, 2020",0.8132695742744271
Burkina Faso,BFA,"Apr 7, 2020",0.8132695742744271
Burkina Faso,BFA,"Apr 8, 2020",0.9089483477184774
Burkina Faso,BFA,"Apr 9, 2020",1.100305894606578
Burkina Faso,BFA,"Apr 10, 2020",1.148145281328603
Burkina Faso,BFA,"Apr 11, 2020",1.2438240547726533
Burkina Faso,BFA,"Apr 12, 2020",1.2916634414946784
Burkina Faso,BFA,"Apr 13, 2020",1.2916634414946784
Burkina Faso,BFA,"Apr 14, 2020",1.3395028282167036
Burkina Faso,BFA,"Apr 15, 2020",1.435181601660754
Burkina Faso,BFA,"Apr 16, 2020",1.5308603751048042
Burkina Faso,BFA,"Apr 17, 2020",1.5308603751048042
Burkina Faso,BFA,"Apr 18, 2020",1.6743785352708795
Burkina Faso,BFA,"Apr 19, 2020",1.7222179219929046
Burkina Faso,BFA,"Apr 20, 2020",1.7222179219929046
Burkina Faso,BFA,"Apr 21, 2020",1.8178966954369549
Burkina Faso,BFA,"Apr 22, 2020",1.8178966954369549
Burkina Faso,BFA,"Apr 23, 2020",1.8657360821589801
Burkina Faso,BFA,"Apr 24, 2020",1.9614148556030302
Burkina Faso,BFA,"Apr 25, 2020",1.9614148556030302
Burkina Faso,BFA,"Apr 26, 2020",1.9614148556030302
Burkina Faso,BFA,"Apr 27, 2020",2.0092542423250555
Burkina Faso,BFA,"Apr 28, 2020",2.0092542423250555
Burkina Faso,BFA,"Apr 29, 2020",2.0092542423250555
Burkina Faso,BFA,"Apr 30, 2020",2.0570936290470807
Burundi,BDI,"Apr 15, 2020",0.08409876525351867
Burundi,BDI,"Apr 16, 2020",0.08409876525351867
Burundi,BDI,"Apr 17, 2020",0.08409876525351867
Burundi,BDI,"Apr 18, 2020",0.08409876525351867
Burundi,BDI,"Apr 19, 2020",0.08409876525351867
Burundi,BDI,"Apr 20, 2020",0.08409876525351867
Burundi,BDI,"Apr 21, 2020",0.08409876525351867
Burundi,BDI,"Apr 22, 2020",0.08409876525351867
Burundi,BDI,"Apr 23, 2020",0.08409876525351867
Burundi,BDI,"Apr 24, 2020",0.08409876525351867
Burundi,BDI,"Apr 25, 2020",0.08409876525351867
Burundi,BDI,"Apr 26, 2020",0.08409876525351867
Burundi,BDI,"Apr 27, 2020",0.08409876525351867
Burundi,BDI,"Apr 28, 2020",0.08409876525351867
Burundi,BDI,"Apr 29, 2020",0.08409876525351867
Burundi,BDI,"Apr 30, 2020",0.08409876525351867
Cameroon,CMR,"Mar 25, 2020",0.037670651819808915
Cameroon,CMR,"Mar 26, 2020",0.037670651819808915
Cameroon,CMR,"Mar 27, 2020",0.037670651819808915
Cameroon,CMR,"Mar 28, 2020",0.037670651819808915
Cameroon,CMR,"Mar 29, 2020",0.07534130363961783
Cameroon,CMR,"Mar 30, 2020",0.07534130363961783
Cameroon,CMR,"Mar 31, 2020",0.07534130363961783
Cameroon,CMR,"Apr 1, 2020",0.2260239109188535
Cameroon,CMR,"Apr 2, 2020",0.2260239109188535
Cameroon,CMR,"Apr 3, 2020",0.2636945627386624
Cameroon,CMR,"Apr 4, 2020",0.3013652145584713
Cameroon,CMR,"Apr 5, 2020",0.3390358663782802
Cameroon,CMR,"Apr 6, 2020",0.3390358663782802
Cameroon,CMR,"Apr 7, 2020",0.3390358663782802
Cameroon,CMR,"Apr 8, 2020",0.3390358663782802
Cameroon,CMR,"Apr 9, 2020",0.37670651819808915
Cameroon,CMR,"Apr 10, 2020",0.37670651819808915
Cameroon,CMR,"Apr 11, 2020",0.37670651819808915
Cameroon,CMR,"Apr 12, 2020",0.41437717001789803
Cameroon,CMR,"Apr 13, 2020",0.452047821837707
Cameroon,CMR,"Apr 14, 2020",0.452047821837707
Cameroon,CMR,"Apr 15, 2020",0.6404010809367515
Cameroon,CMR,"Apr 16, 2020",0.6404010809367515
Cameroon,CMR,"Apr 17, 2020",0.7910836882159872
Cameroon,CMR,"Apr 18, 2020",0.7910836882159872
Cameroon,CMR,"Apr 19, 2020",0.7910836882159872
Cameroon,CMR,"Apr 20, 2020",1.5821673764319744
Cameroon,CMR,"Apr 21, 2020",1.5821673764319744
Cameroon,CMR,"Apr 22, 2020",1.5821673764319744
Cameroon,CMR,"Apr 23, 2020",1.6198380282517832
Cameroon,CMR,"Apr 24, 2020",1.8458619391706368
Cameroon,CMR,"Apr 25, 2020",1.8458619391706368
Cameroon,CMR,"Apr 26, 2020",1.9965445464498723
Cameroon,CMR,"Apr 27, 2020",2.109556501909299
Cameroon,CMR,"Apr 28, 2020",2.184897805548917
Cameroon,CMR,"Apr 29, 2020",2.222568457368726
Cameroon,CMR,"Apr 30, 2020",2.2979097610083437
Canada,CAN,"Mar 10, 2020",0.02649557098710601
Canada,CAN,"Mar 11, 2020",0.02649557098710601
Canada,CAN,"Mar 12, 2020",0.02649557098710601
Canada,CAN,"Mar 13, 2020",0.02649557098710601
Canada,CAN,"Mar 14, 2020",0.02649557098710601
Canada,CAN,"Mar 15, 2020",0.02649557098710601
Canada,CAN,"Mar 16, 2020",0.02649557098710601
Canada,CAN,"Mar 17, 2020",0.10598228394842404
Canada,CAN,"Mar 18, 2020",0.2119645678968481
Canada,CAN,"Mar 19, 2020",0.2384601388839541
Canada,CAN,"Mar 20, 2020",0.2649557098710601
Canada,CAN,"Mar 21, 2020",0.3179468518452721
Canada,CAN,"Mar 22, 2020",0.4769202777679082
Canada,CAN,"Mar 23, 2020",0.5299114197421202
Canada,CAN,"Mar 24, 2020",0.6358937036905442
Canada,CAN,"Mar 25, 2020",0.7153804166518622
Canada,CAN,"Mar 26, 2020",0.9273449845487104
Canada,CAN,"Mar 27, 2020",1.0333272684971344
Canada,CAN,"Mar 28, 2020",1.4042652623166185
Canada,CAN,"Mar 29, 2020",1.5897342592263606
Canada,CAN,"Mar 30, 2020",1.6162298302134666
Canada,CAN,"Mar 31, 2020",2.358105817852435
Canada,CAN,"Apr 1, 2020",2.543574814762177
Canada,CAN,"Apr 2, 2020",2.888017237594555
Canada,CAN,"Apr 3, 2020",3.6563887962206296
Canada,CAN,"Apr 4, 2020",4.954671774588824
Canada,CAN,"Apr 5, 2020",6.120476898021488
Canada,CAN,"Apr 6, 2020",7.418759876389683
Canada,CAN,"Apr 7, 2020",8.55806942883524
Canada,CAN,"Apr 8, 2020",10.068316975100284
Canada,CAN,"Apr 9, 2020",11.525573379391115
Canada,CAN,"Apr 10, 2020",13.48624563243696
Canada,CAN,"Apr 11, 2020",15.07597989166332
Canada,CAN,"Apr 12, 2020",17.301607854580226
Canada,CAN,"Apr 13, 2020",18.99732439775501
Canada,CAN,"Apr 14, 2020",20.66654536994269
Canada,CAN,"Apr 15, 2020",23.925500601356728
Canada,CAN,"Apr 16, 2020",26.76052669697707
Canada,CAN,"Apr 17, 2020",31.60921618761747
Canada,CAN,"Apr 18, 2020",34.68270242212177
Canada,CAN,"Apr 19, 2020",38.86900263808452
Canada,CAN,"Apr 20, 2020",41.8630021596275
Canada,CAN,"Apr 21, 2020",44.77751496820916
Canada,CAN,"Apr 22, 2020",48.592877190352425
Canada,CAN,"Apr 23, 2020",52.30225712854727
Canada,CAN,"Apr 24, 2020",56.8594953383295
Canada,CAN,"Apr 25, 2020",60.99280441231804
Canada,CAN,"Apr 26, 2020",65.31158248321631
Canada,CAN,"Apr 27, 2020",67.82866172699138
Canada,CAN,"Apr 28, 2020",71.72351066209598
Canada,CAN,"Apr 29, 2020",75.75083745213608
Canada,CAN,"Apr 30, 2020",79.38073067736961
Cape Verde,CPV,"Mar 25, 2020",1.7985999697835204
Cape Verde,CPV,"Mar 26, 2020",1.7985999697835204
Cape Verde,CPV,"Mar 27, 2020",1.7985999697835204
Cape Verde,CPV,"Mar 28, 2020",1.7985999697835204
Cape Verde,CPV,"Mar 29, 2020",1.7985999697835204
Cape Verde,CPV,"Mar 30, 2020",1.7985999697835204
Cape Verde,CPV,"Mar 31, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 1, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 2, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 3, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 4, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 5, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 6, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 7, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 8, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 9, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 10, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 11, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 12, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 13, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 14, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 15, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 16, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 17, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 18, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 19, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 20, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 21, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 22, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 23, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 24, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 25, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 26, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 27, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 28, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 29, 2020",1.7985999697835204
Cape Verde,CPV,"Apr 30, 2020",1.7985999697835204
Cayman Islands,CYM,"Mar 21, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 22, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 23, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 24, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 25, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 26, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 27, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 28, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 29, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 30, 2020",15.216068167985393
Cayman Islands,CYM,"Mar 31, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 1, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 2, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 3, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 4, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 5, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 6, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 7, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 8, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 9, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 10, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 11, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 12, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 13, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 14, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 15, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 16, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 17, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 18, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 19, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 20, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 21, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 22, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 23, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 24, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 25, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 26, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 27, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 28, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 29, 2020",15.216068167985393
Cayman Islands,CYM,"Apr 30, 2020",15.216068167985393
Chad,TCD,"Apr 29, 2020",0.12175923341360717
Chad,TCD,"Apr 30, 2020",0.12175923341360717
Chile,CHL,"Mar 23, 2020",0.05231162726877489
Chile,CHL,"Mar 24, 2020",0.10462325453754978
Chile,CHL,"Mar 25, 2020",0.10462325453754978
Chile,CHL,"Mar 26, 2020",0.15693488180632467
Chile,CHL,"Mar 27, 2020",0.20924650907509956
Chile,CHL,"Mar 28, 2020",0.2615581363438744
Chile,CHL,"Mar 29, 2020",0.31386976361264934
Chile,CHL,"Mar 30, 2020",0.3661813908814242
Chile,CHL,"Mar 31, 2020",0.4184930181501991
Chile,CHL,"Apr 1, 2020",0.6277395272252987
Chile,CHL,"Apr 2, 2020",0.8369860363003983
Chile,CHL,"Apr 3, 2020",0.941609290837948
Chile,CHL,"Apr 4, 2020",1.1508557999130475
Chile,CHL,"Apr 5, 2020",1.412413936256922
Chile,CHL,"Apr 6, 2020",1.7785953271383461
Chile,CHL,"Apr 7, 2020",1.9355302089446709
Chile,CHL,"Apr 8, 2020",2.2493999725573204
Chile,CHL,"Apr 9, 2020",2.5109581089011948
Chile,CHL,"Apr 10, 2020",2.981762754320169
Chile,CHL,"Apr 11, 2020",3.4002557724703677
Chile,CHL,"Apr 12, 2020",3.8187487906205666
Chile,CHL,"Apr 13, 2020",4.184930181501991
Chile,CHL,"Apr 14, 2020",4.289553436039541
Chile,CHL,"Apr 15, 2020",4.81266970872729
Chile,CHL,"Apr 16, 2020",4.917292963264839
Chile,CHL,"Apr 17, 2020",5.492720863221363
Chile,CHL,"Apr 18, 2020",6.068148763177887
Chile,CHL,"Apr 19, 2020",6.591265035865636
Chile,CHL,"Apr 20, 2020",6.95744642674706
Chile,CHL,"Apr 21, 2020",7.271316190359709
Chile,CHL,"Apr 22, 2020",7.689809208509908
Chile,CHL,"Apr 23, 2020",8.369860363003982
Chile,CHL,"Apr 24, 2020",8.788353381154181
Chile,CHL,"Apr 25, 2020",9.10222314476683
Chile,CHL,"Apr 26, 2020",9.468404535648254
Chile,CHL,"Apr 27, 2020",9.886897553798454
Chile,CHL,"Apr 28, 2020",10.357702199217428
Chile,CHL,"Apr 29, 2020",10.828506844636403
Chile,CHL,"Apr 30, 2020",11.299311490055375
China,CHN,"Jan 11, 2020",0.0006947707097346952
China,CHN,"Jan 12, 2020",0.0006947707097346952
China,CHN,"Jan 13, 2020",0.0006947707097346952
China,CHN,"Jan 14, 2020",0.0006947707097346952
China,CHN,"Jan 15, 2020",0.0013895414194693904
China,CHN,"Jan 16, 2020",0.0013895414194693904
China,CHN,"Jan 17, 2020",0.0013895414194693904
China,CHN,"Jan 18, 2020",0.0013895414194693904
China,CHN,"Jan 19, 2020",0.0020843121292040854
China,CHN,"Jan 20, 2020",0.0020843121292040854
China,CHN,"Jan 21, 2020",0.004168624258408171
China,CHN,"Jan 22, 2020",0.011811102065489819
China,CHN,"Jan 23, 2020",0.011811102065489819
China,CHN,"Jan 24, 2020",0.018064038453102074
China,CHN,"Jan 25, 2020",0.028485599099122502
China,CHN,"Jan 26, 2020",0.03890715974514293
China,CHN,"Jan 27, 2020",0.05627642748851031
China,CHN,"Jan 28, 2020",0.0736456952318777
China,CHN,"Jan 29, 2020",0.09170973368497977
China,CHN,"Jan 30, 2020",0.11811102065489819
China,CHN,"Jan 31, 2020",0.1479861611734901
China,CHN,"Feb 1, 2020",0.17994561382128604
China,CHN,"Feb 2, 2020",0.21121029575934733
